Value,test,year,month
185400,78729,2011,11
185700,78729,2011,12
185500,78729,2012,1
184900,78729,2012,2
184700,78729,2012,3
185600,78729,2012,4
186400,78729,2012,5
187300,78729,2012,6
188500,78729,2012,7
189500,78729,2012,8
189400,78729,2012,9
189000,78729,2012,10
189400,78729,2012,11
190400,78729,2012,12
191500,78729,2013,1
193000,78729,2013,2
194000,78729,2013,3
194000,78729,2013,4
194500,78729,2013,5
196100,78729,2013,6
197900,78729,2013,7
198800,78729,2013,8
199600,78729,2013,9
200500,78729,2013,10
201100,78729,2013,11
201300,78729,2013,12
201400,78729,2014,1
201800,78729,2014,2
202200,78729,2014,3
203300,78729,2014,4
205000,78729,2014,5
207500,78729,2014,6
210900,78729,2014,7
215400,78729,2014,8
220000,78729,2014,9
224100,78729,2014,10
227800,78729,2014,11
230100,78729,2014,12
231500,78729,2015,1
232800,78729,2015,2
234400,78729,2015,3
236200,78729,2015,4
238400,78729,2015,5
240200,78729,2015,6
241200,78729,2015,7
241800,78729,2015,8
242100,78729,2015,9
242200,78729,2015,10
242500,78729,2015,11
243800,78729,2015,12
245500,78729,2016,1
247400,78729,2016,2
249500,78729,2016,3
252200,78729,2016,4
254900,78729,2016,5
257900,78729,2016,6
260400,78729,2016,7
263100,78729,2016,8
266700,78729,2016,9
269700,78729,2016,10
271400,78729,2016,11
272700,78729,2016,12
274100,78729,2017,1
275300,78729,2017,2
276600,78729,2017,3
276900,78729,2017,4
276900,78729,2017,5
278000,78729,2017,6
279400,78729,2017,7
279400,78729,2017,8
279900,78729,2017,9
282100,78729,2017,10
285100,78729,2017,11
287400,78729,2017,12
289500,78729,2018,1
292300,78729,2018,2
294400,78729,2018,3
294900,78729,2018,4
434900,78730,1996,4
434500,78730,1996,5
434100,78730,1996,6
433900,78730,1996,7
433800,78730,1996,8
433700,78730,1996,9
433800,78730,1996,10
434000,78730,1996,11
434100,78730,1996,12
434200,78730,1997,1
434500,78730,1997,2
434800,78730,1997,3
435200,78730,1997,4
435700,78730,1997,5
436300,78730,1997,6
436800,78730,1997,7
437400,78730,1997,8
438000,78730,1997,9
438500,78730,1997,10
439000,78730,1997,11
439400,78730,1997,12
439700,78730,1998,1
439800,78730,1998,2
440000,78730,1998,3
440100,78730,1998,4
440200,78730,1998,5
440100,78730,1998,6
440000,78730,1998,7
439800,78730,1998,8
439600,78730,1998,9
439500,78730,1998,10
439300,78730,1998,11
439100,78730,1998,12
438900,78730,1999,1
438800,78730,1999,2
438800,78730,1999,3
439100,78730,1999,4
439400,78730,1999,5
439900,78730,1999,6
440500,78730,1999,7
441300,78730,1999,8
442200,78730,1999,9
443300,78730,1999,10
444400,78730,1999,11
445600,78730,1999,12
446900,78730,2000,1
448200,78730,2000,2
449600,78730,2000,3
451100,78730,2000,4
452700,78730,2000,5
454300,78730,2000,6
455900,78730,2000,7
457500,78730,2000,8
458900,78730,2000,9
460300,78730,2000,10
461500,78730,2000,11
462500,78730,2000,12
463300,78730,2001,1
463700,78730,2001,2
463900,78730,2001,3
464000,78730,2001,4
463900,78730,2001,5
463700,78730,2001,6
463200,78730,2001,7
462400,78730,2001,8
461500,78730,2001,9
460500,78730,2001,10
459300,78730,2001,11
457900,78730,2001,12
456400,78730,2002,1
454700,78730,2002,2
452900,78730,2002,3
451100,78730,2002,4
449400,78730,2002,5
447600,78730,2002,6
445900,78730,2002,7
444200,78730,2002,8
442500,78730,2002,9
440700,78730,2002,10
439000,78730,2002,11
437100,78730,2002,12
435300,78730,2003,1
433500,78730,2003,2
431600,78730,2003,3
429900,78730,2003,4
428600,78730,2003,5
428000,78730,2003,6
427800,78730,2003,7
427600,78730,2003,8
427200,78730,2003,9
426900,78730,2003,10
426800,78730,2003,11
427200,78730,2003,12
428200,78730,2004,1
429900,78730,2004,2
432200,78730,2004,3
434700,78730,2004,4
437000,78730,2004,5
438800,78730,2004,6
440200,78730,2004,7
441400,78730,2004,8
442500,78730,2004,9
443700,78730,2004,10
445300,78730,2004,11
447800,78730,2004,12
451000,78730,2005,1
454900,78730,2005,2
459200,78730,2005,3
463400,78730,2005,4
467000,78730,2005,5
470100,78730,2005,6
472500,78730,2005,7
474400,78730,2005,8
475800,78730,2005,9
477100,78730,2005,10
478000,78730,2005,11
478700,78730,2005,12
479100,78730,2006,1
479200,78730,2006,2
479700,78730,2006,3
480700,78730,2006,4
482600,78730,2006,5
485500,78730,2006,6
489100,78730,2006,7
493400,78730,2006,8
498000,78730,2006,9
502900,78730,2006,10
507400,78730,2006,11
511300,78730,2006,12
514200,78730,2007,1
515800,78730,2007,2
516400,78730,2007,3
516400,78730,2007,4
516000,78730,2007,5
515400,78730,2007,6
514800,78730,2007,7
514700,78730,2007,8
514900,78730,2007,9
515500,78730,2007,10
515900,78730,2007,11
516300,78730,2007,12
516400,78730,2008,1
516200,78730,2008,2
515500,78730,2008,3
513900,78730,2008,4
511000,78730,2008,5
506400,78730,2008,6
501700,78730,2008,7
498000,78730,2008,8
494900,78730,2008,9
491600,78730,2008,10
488100,78730,2008,11
484700,78730,2008,12
481700,78730,2009,1
478900,78730,2009,2
476500,78730,2009,3
474400,78730,2009,4
472100,78730,2009,5
470000,78730,2009,6
468400,78730,2009,7
467300,78730,2009,8
466100,78730,2009,9
464900,78730,2009,10
463400,78730,2009,11
461900,78730,2009,12
461100,78730,2010,1
461300,78730,2010,2
460200,78730,2010,3
457700,78730,2010,4
456200,78730,2010,5
455900,78730,2010,6
454900,78730,2010,7
453200,78730,2010,8
451800,78730,2010,9
451500,78730,2010,10
451700,78730,2010,11
451400,78730,2010,12
450500,78730,2011,1
449400,78730,2011,2
449200,78730,2011,3
449800,78730,2011,4
450100,78730,2011,5
450500,78730,2011,6
451500,78730,2011,7
452000,78730,2011,8
452000,78730,2011,9
451500,78730,2011,10
450700,78730,2011,11
450900,78730,2011,12
451600,78730,2012,1
452300,78730,2012,2
452800,78730,2012,3
453000,78730,2012,4
453500,78730,2012,5
455200,78730,2012,6
457500,78730,2012,7
459800,78730,2012,8
461900,78730,2012,9
463400,78730,2012,10
464700,78730,2012,11
465900,78730,2012,12
466900,78730,2013,1
466900,78730,2013,2
466800,78730,2013,3
467300,78730,2013,4
468400,78730,2013,5
470100,78730,2013,6
471700,78730,2013,7
473300,78730,2013,8
475500,78730,2013,9
477200,78730,2013,10
476600,78730,2013,11
475600,78730,2013,12
476200,78730,2014,1
477500,78730,2014,2
478300,78730,2014,3
479500,78730,2014,4
482100,78730,2014,5
483800,78730,2014,6
485600,78730,2014,7
490300,78730,2014,8
493900,78730,2014,9
497700,78730,2014,10
506500,78730,2014,11
514600,78730,2014,12
515700,78730,2015,1
514800,78730,2015,2
515700,78730,2015,3
518200,78730,2015,4
521000,78730,2015,5
524000,78730,2015,6
527200,78730,2015,7
529100,78730,2015,8
532300,78730,2015,9
536200,78730,2015,10
538700,78730,2015,11
544900,78730,2015,12
556600,78730,2016,1
568100,78730,2016,2
575300,78730,2016,3
583200,78730,2016,4
591000,78730,2016,5
595200,78730,2016,6
596300,78730,2016,7
598700,78730,2016,8
601100,78730,2016,9
603300,78730,2016,10
603300,78730,2016,11
599500,78730,2016,12
596800,78730,2017,1
595800,78730,2017,2
595400,78730,2017,3
595700,78730,2017,4
599200,78730,2017,5
605900,78730,2017,6
611800,78730,2017,7
612400,78730,2017,8
609700,78730,2017,9
606200,78730,2017,10
604900,78730,2017,11
605600,78730,2017,12
605500,78730,2018,1
608900,78730,2018,2
621200,78730,2018,3
632200,78730,2018,4
336500,78731,1996,4
334200,78731,1996,5
332400,78731,1996,6
331400,78731,1996,7
331200,78731,1996,8
332000,78731,1996,9
333700,78731,1996,10
336300,78731,1996,11
339000,78731,1996,12
341500,78731,1997,1
344100,78731,1997,2
346500,78731,1997,3
347800,78731,1997,4
348300,78731,1997,5
348400,78731,1997,6
348400,78731,1997,7
348500,78731,1997,8
348900,78731,1997,9
349600,78731,1997,10
350300,78731,1997,11
350600,78731,1997,12
350400,78731,1998,1
350400,78731,1998,2
350600,78731,1998,3
350100,78731,1998,4
348900,78731,1998,5
346800,78731,1998,6
343700,78731,1998,7
340000,78731,1998,8
336000,78731,1998,9
332200,78731,1998,10
329100,78731,1998,11
326700,78731,1998,12
325200,78731,1999,1
325500,78731,1999,2
327400,78731,1999,3
330400,78731,1999,4
334400,78731,1999,5
339300,78731,1999,6
344800,78731,1999,7
350500,78731,1999,8
356100,78731,1999,9
361300,78731,1999,10
366000,78731,1999,11
369800,78731,1999,12
372800,78731,2000,1
375600,78731,2000,2
378100,78731,2000,3
380300,78731,2000,4
382300,78731,2000,5
384100,78731,2000,6
385800,78731,2000,7
387200,78731,2000,8
388400,78731,2000,9
389300,78731,2000,10
390000,78731,2000,11
390200,78731,2000,12
390200,78731,2001,1
390300,78731,2001,2
390600,78731,2001,3
390600,78731,2001,4
390500,78731,2001,5
390000,78731,2001,6
389000,78731,2001,7
387600,78731,2001,8
385800,78731,2001,9
383600,78731,2001,10
381100,78731,2001,11
378400,78731,2001,12
375800,78731,2002,1
373200,78731,2002,2
370500,78731,2002,3
367700,78731,2002,4
365000,78731,2002,5
362400,78731,2002,6
359900,78731,2002,7
357600,78731,2002,8
355700,78731,2002,9
354000,78731,2002,10
352600,78731,2002,11
351500,78731,2002,12
351000,78731,2003,1
351100,78731,2003,2
351400,78731,2003,3
351900,78731,2003,4
352500,78731,2003,5
353100,78731,2003,6
353900,78731,2003,7
354800,78731,2003,8
355700,78731,2003,9
356500,78731,2003,10
357100,78731,2003,11
357500,78731,2003,12
358000,78731,2004,1
358700,78731,2004,2
359700,78731,2004,3
361200,78731,2004,4
363100,78731,2004,5
365200,78731,2004,6
367200,78731,2004,7
369200,78731,2004,8
371400,78731,2004,9
374300,78731,2004,10
378300,78731,2004,11
383200,78731,2004,12
388200,78731,2005,1
392600,78731,2005,2
396400,78731,2005,3
399600,78731,2005,4
402300,78731,2005,5
404800,78731,2005,6
407400,78731,2005,7
410000,78731,2005,8
412400,78731,2005,9
414400,78731,2005,10
416100,78731,2005,11
417500,78731,2005,12
419000,78731,2006,1
420700,78731,2006,2
422900,78731,2006,3
425600,78731,2006,4
428400,78731,2006,5
431300,78731,2006,6
434500,78731,2006,7
438000,78731,2006,8
441400,78731,2006,9
444400,78731,2006,10
446900,78731,2006,11
448800,78731,2006,12
450300,78731,2007,1
451300,78731,2007,2
452000,78731,2007,3
452300,78731,2007,4
452100,78731,2007,5
451900,78731,2007,6
451900,78731,2007,7
452200,78731,2007,8
452800,78731,2007,9
453300,78731,2007,10
453600,78731,2007,11
453400,78731,2007,12
452700,78731,2008,1
451700,78731,2008,2
450600,78731,2008,3
448900,78731,2008,4
446400,78731,2008,5
443400,78731,2008,6
440600,78731,2008,7
438200,78731,2008,8
436000,78731,2008,9
433500,78731,2008,10
430900,78731,2008,11
428500,78731,2008,12
426500,78731,2009,1
424800,78731,2009,2
423400,78731,2009,3
421700,78731,2009,4
419500,78731,2009,5
417100,78731,2009,6
414900,78731,2009,7
413100,78731,2009,8
411900,78731,2009,9
410900,78731,2009,10
410000,78731,2009,11
409300,78731,2009,12
409100,78731,2010,1
409900,78731,2010,2
409100,78731,2010,3
407400,78731,2010,4
407300,78731,2010,5
409700,78731,2010,6
410900,78731,2010,7
411000,78731,2010,8
410800,78731,2010,9
411600,78731,2010,10
412500,78731,2010,11
412700,78731,2010,12
411400,78731,2011,1
408500,78731,2011,2
406200,78731,2011,3
406700,78731,2011,4
408500,78731,2011,5
409100,78731,2011,6
408900,78731,2011,7
408700,78731,2011,8
408200,78731,2011,9
408400,78731,2011,10
409900,78731,2011,11
412100,78731,2011,12
414800,78731,2012,1
417900,78731,2012,2
421500,78731,2012,3
424700,78731,2012,4
426900,78731,2012,5
428600,78731,2012,6
431400,78731,2012,7
435000,78731,2012,8
438400,78731,2012,9
441600,78731,2012,10
444500,78731,2012,11
446700,78731,2012,12
448300,78731,2013,1
450200,78731,2013,2
452000,78731,2013,3
452900,78731,2013,4
454100,78731,2013,5
456600,78731,2013,6
459600,78731,2013,7
462000,78731,2013,8
463700,78731,2013,9
464600,78731,2013,10
464900,78731,2013,11
466000,78731,2013,12
468000,78731,2014,1
469000,78731,2014,2
468900,78731,2014,3
469500,78731,2014,4
470800,78731,2014,5
471900,78731,2014,6
473400,78731,2014,7
475800,78731,2014,8
478500,78731,2014,9
479900,78731,2014,10
480700,78731,2014,11
481700,78731,2014,12
482800,78731,2015,1
482700,78731,2015,2
482000,78731,2015,3
482800,78731,2015,4
486000,78731,2015,5
488700,78731,2015,6
490500,78731,2015,7
492000,78731,2015,8
492300,78731,2015,9
490300,78731,2015,10
490500,78731,2015,11
494200,78731,2015,12
500000,78731,2016,1
507700,78731,2016,2
515900,78731,2016,3
520400,78731,2016,4
525700,78731,2016,5
533100,78731,2016,6
539300,78731,2016,7
544500,78731,2016,8
552000,78731,2016,9
558100,78731,2016,10
558800,78731,2016,11
558600,78731,2016,12
560500,78731,2017,1
560000,78731,2017,2
556900,78731,2017,3
557500,78731,2017,4
558200,78731,2017,5
556100,78731,2017,6
554000,78731,2017,7
553100,78731,2017,8
551400,78731,2017,9
552900,78731,2017,10
556300,78731,2017,11
557000,78731,2017,12
554000,78731,2018,1
558300,78731,2018,2
573300,78731,2018,3
586200,78731,2018,4
365000,78732,1996,4
363400,78732,1996,5
361400,78732,1996,6
358900,78732,1996,7
356000,78732,1996,8
352600,78732,1996,9
348700,78732,1996,10
344500,78732,1996,11
340100,78732,1996,12
335700,78732,1997,1
331200,78732,1997,2
326600,78732,1997,3
322300,78732,1997,4
318300,78732,1997,5
314500,78732,1997,6
310900,78732,1997,7
307600,78732,1997,8
304600,78732,1997,9
301900,78732,1997,10
299400,78732,1997,11
297300,78732,1997,12
295400,78732,1998,1
293600,78732,1998,2
291800,78732,1998,3
290400,78732,1998,4
289400,78732,1998,5
288700,78732,1998,6
288500,78732,1998,7
288700,78732,1998,8
289100,78732,1998,9
289700,78732,1998,10
290300,78732,1998,11
291200,78732,1998,12
292000,78732,1999,1
292700,78732,1999,2
293100,78732,1999,3
293600,78732,1999,4
294200,78732,1999,5
294700,78732,1999,6
295200,78732,1999,7
295900,78732,1999,8
296500,78732,1999,9
297200,78732,1999,10
297900,78732,1999,11
298700,78732,1999,12
299500,78732,2000,1
300000,78732,2000,2
300300,78732,2000,3
300600,78732,2000,4
300800,78732,2000,5
300900,78732,2000,6
301000,78732,2000,7
301100,78732,2000,8
301300,78732,2000,9
301500,78732,2000,10
301800,78732,2000,11
302200,78732,2000,12
302700,78732,2001,1
303000,78732,2001,2
303200,78732,2001,3
303500,78732,2001,4
303800,78732,2001,5
304000,78732,2001,6
304100,78732,2001,7
304200,78732,2001,8
304200,78732,2001,9
304100,78732,2001,10
304100,78732,2001,11
304000,78732,2001,12
303900,78732,2002,1
303800,78732,2002,2
303600,78732,2002,3
303500,78732,2002,4
303500,78732,2002,5
303500,78732,2002,6
303500,78732,2002,7
303500,78732,2002,8
303600,78732,2002,9
303700,78732,2002,10
303700,78732,2002,11
303900,78732,2002,12
304300,78732,2003,1
304800,78732,2003,2
304900,78732,2003,3
304600,78732,2003,4
304100,78732,2003,5
303500,78732,2003,6
302900,78732,2003,7
302300,78732,2003,8
301900,78732,2003,9
301400,78732,2003,10
301000,78732,2003,11
300700,78732,2003,12
301000,78732,2004,1
302200,78732,2004,2
304300,78732,2004,3
307400,78732,2004,4
311100,78732,2004,5
315100,78732,2004,6
319000,78732,2004,7
322300,78732,2004,8
324900,78732,2004,9
327000,78732,2004,10
328900,78732,2004,11
330800,78732,2004,12
332600,78732,2005,1
334500,78732,2005,2
336600,78732,2005,3
338900,78732,2005,4
341400,78732,2005,5
344000,78732,2005,6
346900,78732,2005,7
350300,78732,2005,8
353900,78732,2005,9
357700,78732,2005,10
361300,78732,2005,11
364400,78732,2005,12
366900,78732,2006,1
368600,78732,2006,2
369500,78732,2006,3
369700,78732,2006,4
369500,78732,2006,5
369500,78732,2006,6
370200,78732,2006,7
371700,78732,2006,8
374300,78732,2006,9
377700,78732,2006,10
381800,78732,2006,11
386500,78732,2006,12
391500,78732,2007,1
396300,78732,2007,2
401000,78732,2007,3
405300,78732,2007,4
408700,78732,2007,5
411100,78732,2007,6
412600,78732,2007,7
413500,78732,2007,8
413900,78732,2007,9
414100,78732,2007,10
413800,78732,2007,11
412900,78732,2007,12
411500,78732,2008,1
409500,78732,2008,2
407200,78732,2008,3
404400,78732,2008,4
401400,78732,2008,5
398200,78732,2008,6
395000,78732,2008,7
392000,78732,2008,8
389000,78732,2008,9
385800,78732,2008,10
382200,78732,2008,11
378600,78732,2008,12
375300,78732,2009,1
372500,78732,2009,2
369800,78732,2009,3
367200,78732,2009,4
364300,78732,2009,5
361500,78732,2009,6
359300,78732,2009,7
357900,78732,2009,8
357000,78732,2009,9
356400,78732,2009,10
355700,78732,2009,11
354900,78732,2009,12
354300,78732,2010,1
354500,78732,2010,2
354100,78732,2010,3
353800,78732,2010,4
354600,78732,2010,5
356000,78732,2010,6
357100,78732,2010,7
357200,78732,2010,8
356400,78732,2010,9
356500,78732,2010,10
358200,78732,2010,11
360000,78732,2010,12
361300,78732,2011,1
361600,78732,2011,2
362100,78732,2011,3
362800,78732,2011,4
363300,78732,2011,5
363400,78732,2011,6
364100,78732,2011,7
365500,78732,2011,8
367400,78732,2011,9
369100,78732,2011,10
369900,78732,2011,11
370000,78732,2011,12
370200,78732,2012,1
370800,78732,2012,2
371400,78732,2012,3
371500,78732,2012,4
372200,78732,2012,5
373600,78732,2012,6
375100,78732,2012,7
376200,78732,2012,8
377000,78732,2012,9
377200,78732,2012,10
377100,78732,2012,11
377800,78732,2012,12
379300,78732,2013,1
380100,78732,2013,2
380700,78732,2013,3
382500,78732,2013,4
385400,78732,2013,5
387900,78732,2013,6
389700,78732,2013,7
391300,78732,2013,8
393300,78732,2013,9
394700,78732,2013,10
396400,78732,2013,11
399100,78732,2013,12
401800,78732,2014,1
404300,78732,2014,2
407300,78732,2014,3
410700,78732,2014,4
414200,78732,2014,5
417700,78732,2014,6
421600,78732,2014,7
425800,78732,2014,8
429200,78732,2014,9
431700,78732,2014,10
434000,78732,2014,11
436500,78732,2014,12
438200,78732,2015,1
440000,78732,2015,2
442100,78732,2015,3
443600,78732,2015,4
444300,78732,2015,5
444300,78732,2015,6
442900,78732,2015,7
441500,78732,2015,8
441000,78732,2015,9
440700,78732,2015,10
440600,78732,2015,11
441100,78732,2015,12
442200,78732,2016,1
444200,78732,2016,2
446200,78732,2016,3
448500,78732,2016,4
451000,78732,2016,5
454100,78732,2016,6
456600,78732,2016,7
457700,78732,2016,8
457600,78732,2016,9
458600,78732,2016,10
459200,78732,2016,11
458400,78732,2016,12
457400,78732,2017,1
457800,78732,2017,2
458400,78732,2017,3
457900,78732,2017,4
457300,78732,2017,5
457700,78732,2017,6
458700,78732,2017,7
459900,78732,2017,8
461600,78732,2017,9
463200,78732,2017,10
464300,78732,2017,11
464800,78732,2017,12
465100,78732,2018,1
465600,78732,2018,2
468000,78732,2018,3
470700,78732,2018,4
395900,78733,1996,4
395000,78733,1996,5
394200,78733,1996,6
393400,78733,1996,7
392800,78733,1996,8
392300,78733,1996,9
392200,78733,1996,10
392400,78733,1996,11
392800,78733,1996,12
393300,78733,1997,1
393900,78733,1997,2
394700,78733,1997,3
395500,78733,1997,4
396100,78733,1997,5
396800,78733,1997,6
397400,78733,1997,7
398100,78733,1997,8
398800,78733,1997,9
399400,78733,1997,10
400100,78733,1997,11
400600,78733,1997,12
401100,78733,1998,1
401400,78733,1998,2
401600,78733,1998,3
401700,78733,1998,4
401600,78733,1998,5
401500,78733,1998,6
401500,78733,1998,7
401700,78733,1998,8
402000,78733,1998,9
402500,78733,1998,10
403200,78733,1998,11
404100,78733,1998,12
404900,78733,1999,1
405500,78733,1999,2
406100,78733,1999,3
406500,78733,1999,4
406700,78733,1999,5
406800,78733,1999,6
406800,78733,1999,7
407000,78733,1999,8
407200,78733,1999,9
407600,78733,1999,10
408100,78733,1999,11
408700,78733,1999,12
409300,78733,2000,1
409700,78733,2000,2
409900,78733,2000,3
409900,78733,2000,4
409600,78733,2000,5
409400,78733,2000,6
409100,78733,2000,7
409000,78733,2000,8
409000,78733,2000,9
409200,78733,2000,10
409800,78733,2000,11
410500,78733,2000,12
411300,78733,2001,1
411900,78733,2001,2
412400,78733,2001,3
412600,78733,2001,4
412400,78733,2001,5
412200,78733,2001,6
411800,78733,2001,7
411500,78733,2001,8
411200,78733,2001,9
410900,78733,2001,10
410600,78733,2001,11
410300,78733,2001,12
409900,78733,2002,1
409000,78733,2002,2
407700,78733,2002,3
405800,78733,2002,4
403500,78733,2002,5
400900,78733,2002,6
398200,78733,2002,7
395700,78733,2002,8
393300,78733,2002,9
391200,78733,2002,10
