Year,Month,Number of Households,Median Income (dollars),Zip Code
2016,4,3193,58752.0,76657
2016,5,3199,58841.75,76657
2016,6,3205,58931.5,76657
2016,7,3211,59021.25,76657
2016,8,3217,59111.0,76657
2016,9,3223,59200.75,76657
2016,10,3229,59290.5,76657
2016,11,3235,59380.25,76657
2016,12,3242,59470.0,76657
2011,1,152,45417.0,76660
2011,2,152,45417.0,76660
2011,3,152,45417.0,76660
2011,4,152,45417.0,76660
2011,5,152,45417.0,76660
2011,6,152,45417.0,76660
2011,7,152,45417.0,76660
2011,8,152,45417.0,76660
2011,9,152,45417.0,76660
2011,10,152,45417.0,76660
2011,11,152,45417.0,76660
2011,12,152,45417.0,76660
2012,1,153,44922.166666666664,76660
2012,2,155,44427.333333333336,76660
2012,3,157,43932.5,76660
2012,4,159,43437.666666666664,76660
2012,5,161,42942.833333333336,76660
2012,6,163,42448.0,76660
2012,7,165,41953.166666666664,76660
2012,8,167,41458.333333333336,76660
2012,9,169,40963.5,76660
2012,10,171,40468.666666666664,76660
2012,11,173,39973.833333333336,76660
2012,12,175,39479.0,76660
2013,1,176,39673.916666666664,76660
2013,2,178,39868.833333333336,76660
2013,3,179,40063.75,76660
2013,4,181,40258.666666666664,76660
2013,5,182,40453.583333333336,76660
2013,6,184,40648.5,76660
2013,7,186,40843.416666666664,76660
2013,8,187,41038.333333333336,76660
2013,9,189,41233.25,76660
2013,10,190,41428.166666666664,76660
2013,11,192,41623.083333333336,76660
2013,12,194,41818.0,76660
2014,1,193,42395.666666666664,76660
2014,2,192,42973.333333333336,76660
2014,3,192,43551.0,76660
2014,4,191,44128.666666666664,76660
2014,5,190,44706.333333333336,76660
2014,6,190,45284.0,76660
2014,7,189,45861.666666666664,76660
2014,8,188,46439.333333333336,76660
2014,9,188,47017.0,76660
2014,10,187,47594.666666666664,76660
2014,11,186,48172.333333333336,76660
2014,12,186,48750.0,76660
2015,1,186,48247.583333333336,76660
2015,2,187,47745.166666666664,76660
2015,3,188,47242.75,76660
2015,4,189,46740.333333333336,76660
2015,5,190,46237.916666666664,76660
2015,6,191,45735.5,76660
2015,7,192,45233.083333333336,76660
2015,8,193,44730.666666666664,76660
2015,9,194,44228.25,76660
2015,10,195,43725.833333333336,76660
2015,11,196,43223.416666666664,76660
2015,12,197,42721.0,76660
2016,1,198,42761.166666666664,76660
2016,2,199,42801.333333333336,76660
2016,3,201,42841.5,76660
2016,4,202,42881.666666666664,76660
2016,5,203,42921.833333333336,76660
2016,6,205,42962.0,76660
2016,7,206,43002.166666666664,76660
2016,8,207,43042.333333333336,76660
2016,9,209,43082.5,76660
2016,10,210,43122.666666666664,76660
2016,11,211,43162.833333333336,76660
2016,12,213,43203.0,76660
2011,1,2408,27943.0,76661
2011,2,2408,27943.0,76661
2011,3,2408,27943.0,76661
2011,4,2408,27943.0,76661
2011,5,2408,27943.0,76661
2011,6,2408,27943.0,76661
2011,7,2408,27943.0,76661
2011,8,2408,27943.0,76661
2011,9,2408,27943.0,76661
2011,10,2408,27943.0,76661
2011,11,2408,27943.0,76661
2011,12,2408,27943.0,76661
2012,1,2413,27977.333333333332,76661
2012,2,2419,28011.666666666668,76661
2012,3,2425,28046.0,76661
2012,4,2431,28080.333333333332,76661
2012,5,2436,28114.666666666668,76661
2012,6,2442,28149.0,76661
2012,7,2448,28183.333333333332,76661
2012,8,2454,28217.666666666668,76661
2012,9,2459,28252.0,76661
2012,10,2465,28286.333333333332,76661
2012,11,2471,28320.666666666668,76661
2012,12,2477,28355.0,76661
2013,1,2464,28354.25,76661
2013,2,2452,28353.5,76661
2013,3,2440,28352.75,76661
2013,4,2428,28352.0,76661
2013,5,2416,28351.25,76661
2013,6,2404,28350.5,76661
2013,7,2391,28349.75,76661
2013,8,2379,28349.0,76661
2013,9,2367,28348.25,76661
2013,10,2355,28347.5,76661
2013,11,2343,28346.75,76661
2013,12,2331,28346.0,76661
2014,1,2339,28354.833333333332,76661
2014,2,2348,28363.666666666668,76661
2014,3,2357,28372.5,76661
2014,4,2366,28381.333333333332,76661
2014,5,2374,28390.166666666668,76661
2014,6,2383,28399.0,76661
2014,7,2392,28407.833333333332,76661
2014,8,2401,28416.666666666668,76661
2014,9,2409,28425.5,76661
2014,10,2418,28434.333333333332,76661
2014,11,2427,28443.166666666668,76661
2014,12,2436,28452.0,76661
2015,1,2435,28446.0,76661
2015,2,2435,28440.0,76661
2015,3,2435,28434.0,76661
2015,4,2435,28428.0,76661
2015,5,2435,28422.0,76661
2015,6,2435,28416.0,76661
2015,7,2434,28410.0,76661
2015,8,2434,28404.0,76661
2015,9,2434,28398.0,76661
2015,10,2434,28392.0,76661
2015,11,2434,28386.0,76661
2015,12,2434,28380.0,76661
2016,1,2436,28677.0,76661
2016,2,2439,28974.0,76661
2016,3,2442,29271.0,76661
2016,4,2445,29568.0,76661
2016,5,2448,29865.0,76661
2016,6,2451,30162.0,76661
2016,7,2453,30459.0,76661
2016,8,2456,30756.0,76661
2016,9,2459,31053.0,76661
2016,10,2462,31350.0,76661
2016,11,2465,31647.0,76661
2016,12,2468,31944.0,76661
2011,1,1097,45329.0,76664
2011,2,1097,45329.0,76664
2011,3,1097,45329.0,76664
2011,4,1097,45329.0,76664
2011,5,1097,45329.0,76664
2011,6,1097,45329.0,76664
2011,7,1097,45329.0,76664
2011,8,1097,45329.0,76664
2011,9,1097,45329.0,76664
2011,10,1097,45329.0,76664
2011,11,1097,45329.0,76664
2011,12,1097,45329.0,76664
2012,1,1097,44758.416666666664,76664
2012,2,1098,44187.833333333336,76664
2012,3,1099,43617.25,76664
2012,4,1100,43046.666666666664,76664
2012,5,1100,42476.083333333336,76664
2012,6,1101,41905.5,76664
2012,7,1102,41334.916666666664,76664
2012,8,1103,40764.333333333336,76664
2012,9,1103,40193.75,76664
2012,10,1104,39623.166666666664,76664
2012,11,1105,39052.583333333336,76664
2012,12,1106,38482.0,76664
2013,1,1103,38190.416666666664,76664
2013,2,1100,37898.833333333336,76664
2013,3,1097,37607.25,76664
2013,4,1095,37315.666666666664,76664
2013,5,1092,37024.083333333336,76664
2013,6,1089,36732.5,76664
2013,7,1086,36440.916666666664,76664
2013,8,1084,36149.333333333336,76664
2013,9,1081,35857.75,76664
2013,10,1078,35566.166666666664,76664
2013,11,1075,35274.583333333336,76664
2013,12,1073,34983.0,76664
2014,1,1077,35459.666666666664,76664
2014,2,1081,35936.333333333336,76664
2014,3,1085,36413.0,76664
2014,4,1089,36889.666666666664,76664
2014,5,1093,37366.333333333336,76664
2014,6,1098,37843.0,76664
2014,7,1102,38319.666666666664,76664
2014,8,1106,38796.333333333336,76664
2014,9,1110,39273.0,76664
2014,10,1114,39749.666666666664,76664
2014,11,1118,40226.333333333336,76664
2014,12,1123,40703.0,76664
2015,1,1126,40469.0,76664
2015,2,1129,40235.0,76664
2015,3,1132,40001.0,76664
2015,4,1135,39767.0,76664
2015,5,1138,39533.0,76664
2015,6,1141,39299.0,76664
2015,7,1144,39065.0,76664
2015,8,1147,38831.0,76664
2015,9,1150,38597.0,76664
2015,10,1153,38363.0,76664
2015,11,1156,38129.0,76664
2015,12,1160,37895.0,76664
2016,1,1162,37908.083333333336,76664
2016,2,1165,37921.166666666664,76664
2016,3,1168,37934.25,76664
2016,4,1171,37947.333333333336,76664
2016,5,1174,37960.416666666664,76664
2016,6,1177,37973.5,76664
2016,7,1180,37986.583333333336,76664
2016,8,1183,37999.666666666664,76664
2016,9,1186,38012.75,76664
2016,10,1189,38025.833333333336,76664
2016,11,1192,38038.916666666664,76664
2016,12,1195,38052.0,76664
2011,1,900,43269.0,76665
2011,2,900,43269.0,76665
2011,3,900,43269.0,76665
2011,4,900,43269.0,76665
2011,5,900,43269.0,76665
2011,6,900,43269.0,76665
2011,7,900,43269.0,76665
2011,8,900,43269.0,76665
2011,9,900,43269.0,76665
2011,10,900,43269.0,76665
2011,11,900,43269.0,76665
2011,12,900,43269.0,76665
2012,1,898,43278.583333333336,76665
2012,2,897,43288.166666666664,76665
2012,3,896,43297.75,76665
2012,4,895,43307.333333333336,76665
2012,5,894,43316.916666666664,76665
2012,6,893,43326.5,76665
2012,7,892,43336.083333333336,76665
2012,8,891,43345.666666666664,76665
2012,9,890,43355.25,76665
2012,10,889,43364.833333333336,76665
2012,11,888,43374.416666666664,76665
2012,12,887,43384.0,76665
2013,1,892,43320.0,76665
2013,2,897,43256.0,76665
2013,3,902,43192.0,76665
2013,4,907,43128.0,76665
2013,5,912,43064.0,76665
2013,6,917,43000.0,76665
2013,7,922,42936.0,76665
2013,8,927,42872.0,76665
2013,9,932,42808.0,76665
2013,10,937,42744.0,76665
2013,11,942,42680.0,76665
2013,12,948,42616.0,76665
2014,1,946,42573.166666666664,76665
2014,2,945,42530.333333333336,76665
2014,3,944,42487.5,76665
2014,4,943,42444.666666666664,76665
2014,5,942,42401.833333333336,76665
2014,6,941,42359.0,76665
2014,7,939,42316.166666666664,76665
2014,8,938,42273.333333333336,76665
2014,9,937,42230.5,76665
2014,10,936,42187.666666666664,76665
2014,11,935,42144.833333333336,76665
2014,12,934,42102.0,76665
2015,1,936,42067.25,76665
2015,2,939,42032.5,76665
2015,3,942,41997.75,76665
2015,4,944,41963.0,76665
2015,5,947,41928.25,76665
2015,6,950,41893.5,76665
2015,7,952,41858.75,76665
2015,8,955,41824.0,76665
2015,9,958,41789.25,76665
2015,10,960,41754.5,76665
2015,11,963,41719.75,76665
2015,12,966,41685.0,76665
2016,1,963,41586.25,76665
2016,2,960,41487.5,76665
2016,3,958,41388.75,76665
2016,4,955,41290.0,76665
2016,5,952,41191.25,76665
2016,6,950,41092.5,76665
2016,7,947,40993.75,76665
2016,8,944,40895.0,76665
2016,9,942,40796.25,76665
2016,10,939,40697.5,76665
2016,11,936,40598.75,76665
2016,12,934,40500.0,76665
2011,1,111,26853.0,76666
2011,2,111,26853.0,76666
2011,3,111,26853.0,76666
2011,4,111,26853.0,76666
2011,5,111,26853.0,76666
2011,6,111,26853.0,76666
2011,7,111,26853.0,76666
2011,8,111,26853.0,76666
2011,9,111,26853.0,76666
2011,10,111,26853.0,76666
2011,11,111,26853.0,76666
2011,12,111,26853.0,76666
2012,1,110,27033.416666666668,76666
2012,2,109,27213.833333333332,76666
2012,3,108,27394.25,76666
2012,4,107,27574.666666666668,76666
2012,5,106,27755.083333333332,76666
2012,6,105,27935.5,76666
2012,7,104,28115.916666666668,76666
2012,8,103,28296.333333333332,76666
2012,9,102,28476.75,76666
2012,10,101,28657.166666666668,76666
2012,11,100,28837.583333333332,76666
2012,12,100,29018.0,76666
2013,1,97,30349.833333333332,76666
2013,2,95,31681.666666666668,76666
2013,3,93,33013.5,76666
2013,4,91,34345.333333333336,76666
2013,5,89,35677.166666666664,76666
2013,6,87,37009.0,76666
2013,7,84,38340.83333333333,76666
2013,8,82,39672.666666666664,76666
2013,9,80,41004.5,76666
2013,10,78,42336.33333333333,76666
2013,11,76,43668.166666666664,76666
2013,12,74,45000.0,76666
2014,1,75,44114.583333333336,76666
2014,2,76,43229.166666666664,76666
2014,3,77,42343.75,76666
2014,4,78,41458.333333333336,76666
2014,5,79,40572.916666666664,76666
2014,6,80,39687.5,76666
2014,7,81,38802.083333333336,76666
2014,8,82,37916.666666666664,76666
2014,9,83,37031.25,76666
2014,10,84,36145.833333333336,76666
2014,11,85,35260.41666666667,76666
2014,12,87,34375.0,76666
2015,1,88,34687.5,76666
2015,2,89,35000.0,76666
2015,3,91,35312.5,76666
2015,4,92,35625.0,76666
2015,5,94,35937.5,76666
2015,6,95,36250.0,76666
2015,7,96,36562.5,76666
2015,8,98,36875.0,76666
2015,9,99,37187.5,76666
2015,10,101,37500.0,76666
2015,11,102,37812.5,76666
2015,12,104,38125.0,76666
2016,1,104,38750.0,76666
2016,2,104,39375.0,76666
2016,3,104,40000.0,76666
2016,4,104,40625.0,76666
2016,5,104,41250.0,76666
2016,6,104,41875.0,76666
2016,7,104,42500.0,76666
2016,8,104,43125.0,76666
2016,9,104,43750.0,76666
2016,10,104,44375.0,76666
2016,11,104,45000.0,76666
2016,12,104,45625.0,76666
2011,1,4149,39375.0,76667
2011,2,4149,39375.0,76667
2011,3,4149,39375.0,76667
2011,4,4149,39375.0,76667
2011,5,4149,39375.0,76667
2011,6,4149,39375.0,76667
2011,7,4149,39375.0,76667
2011,8,4149,39375.0,76667
2011,9,4149,39375.0,76667
2011,10,4149,39375.0,76667
2011,11,4149,39375.0,76667
2011,12,4149,39375.0,76667
2012,1,4146,39204.416666666664,76667
2012,2,4143,39033.833333333336,76667
2012,3,4141,38863.25,76667
2012,4,4138,38692.666666666664,76667
2012,5,4136,38522.083333333336,76667
2012,6,4133,38351.5,76667
2012,7,4130,38180.916666666664,76667
2012,8,4128,38010.333333333336,76667
2012,9,4125,37839.75,76667
2012,10,4123,37669.166666666664,76667
2012,11,4120,37498.583333333336,76667
2012,12,4118,37328.0,76667
2013,1,4099,37272.583333333336,76667
2013,2,4081,37217.166666666664,76667
2013,3,4063,37161.75,76667
2013,4,4045,37106.333333333336,76667
2013,5,4027,37050.916666666664,76667
2013,6,4009,36995.5,76667
2013,7,3991,36940.083333333336,76667
2013,8,3973,36884.666666666664,76667
2013,9,3955,36829.25,76667
2013,10,3937,36773.833333333336,76667
2013,11,3919,36718.416666666664,76667
2013,12,3901,36663.0,76667
2014,1,3887,36750.833333333336,76667
2014,2,3874,36838.666666666664,76667
2014,3,3861,36926.5,76667
2014,4,3848,37014.333333333336,76667
2014,5,3835,37102.166666666664,76667
2014,6,3822,37190.0,76667
2014,7,3809,37277.833333333336,76667
2014,8,3796,37365.666666666664,76667
2014,9,3783,37453.5,76667
2014,10,3770,37541.333333333336,76667
2014,11,3757,37629.166666666664,76667
2014,12,3744,37717.0,76667
2015,1,3748,37621.916666666664,76667
2015,2,3753,37526.833333333336,76667
2015,3,3758,37431.75,76667
2015,4,3763,37336.666666666664,76667
2015,5,3767,37241.583333333336,76667
2015,6,3772,37146.5,76667
2015,7,3777,37051.416666666664,76667
2015,8,3782,36956.333333333336,76667
2015,9,3786,36861.25,76667
2015,10,3791,36766.166666666664,76667
2015,11,3796,36671.083333333336,76667
2015,12,3801,36576.0,76667
2016,1,3793,36623.583333333336,76667
2016,2,3786,36671.166666666664,76667
2016,3,3779,36718.75,76667
2016,4,3772,36766.333333333336,76667
2016,5,3765,36813.916666666664,76667
2016,6,3758,36861.5,76667
2016,7,3751,36909.083333333336,76667
2016,8,3744,36956.666666666664,76667
2016,9,3737,37004.25,76667
2016,10,3730,37051.833333333336,76667
2016,11,3723,37099.416666666664,76667
2016,12,3716,37147.0,76667
2011,1,419,43009.0,76670
2011,2,419,43009.0,76670
2011,3,419,43009.0,76670
2011,4,419,43009.0,76670
2011,5,419,43009.0,76670
2011,6,419,43009.0,76670
2011,7,419,43009.0,76670
2011,8,419,43009.0,76670
2011,9,419,43009.0,76670
2011,10,419,43009.0,76670
2011,11,419,43009.0,76670
2011,12,419,43009.0,76670
2012,1,421,43352.583333333336,76670
2012,2,423,43696.166666666664,76670
2012,3,425,44039.75,76670
2012,4,427,44383.333333333336,76670
2012,5,429,44726.916666666664,76670
2012,6,432,45070.5,76670
2012,7,434,45414.083333333336,76670
2012,8,436,45757.666666666664,76670
2012,9,438,46101.25,76670
2012,10,440,46444.833333333336,76670
2012,11,442,46788.416666666664,76670
2012,12,445,47132.0,76670
2013,1,445,47343.25,76670
2013,2,445,47554.5,76670
2013,3,446,47765.75,76670
2013,4,446,47977.0,76670
2013,5,447,48188.25,76670
2013,6,447,48399.5,76670
2013,7,447,48610.75,76670
2013,8,448,48822.0,76670
2013,9,448,49033.25,76670
2013,10,449,49244.5,76670
2013,11,449,49455.75,76670
2013,12,450,49667.0,76670
2014,1,452,49434.333333333336,76670
2014,2,454,49201.666666666664,76670
2014,3,457,48969.0,76670
2014,4,459,48736.333333333336,76670
2014,5,461,48503.666666666664,76670
2014,6,464,48271.0,76670
2014,7,466,48038.333333333336,76670
2014,8,468,47805.666666666664,76670
2014,9,471,47573.0,76670
2014,10,473,47340.333333333336,76670
2014,11,475,47107.666666666664,76670
2014,12,478,46875.0,76670
2015,1,477,47259.083333333336,76670
2015,2,476,47643.166666666664,76670
2015,3,476,48027.25,76670
2015,4,475,48411.333333333336,76670
2015,5,475,48795.416666666664,76670
2015,6,474,49179.5,76670
2015,7,473,49563.583333333336,76670
2015,8,473,49947.666666666664,76670
2015,9,472,50331.75,76670
2015,10,472,50715.833333333336,76670
2015,11,471,51099.916666666664,76670
2015,12,471,51484.0,76670
2016,1,470,51241.25,76670
2016,2,470,50998.5,76670
2016,3,469,50755.75,76670
2016,4,469,50513.0,76670
2016,5,468,50270.25,76670
2016,6,468,50027.5,76670
2016,7,468,49784.75,76670
2016,8,467,49542.0,76670
2016,9,467,49299.25,76670
2016,10,466,49056.5,76670
2016,11,466,48813.75,76670
2016,12,466,48571.0,76670
2011,1,824,43696.0,76671
2011,2,824,43696.0,76671
2011,3,824,43696.0,76671
2011,4,824,43696.0,76671
2011,5,824,43696.0,76671
2011,6,824,43696.0,76671
2011,7,824,43696.0,76671
2011,8,824,43696.0,76671
2011,9,824,43696.0,76671
2011,10,824,43696.0,76671
2011,11,824,43696.0,76671
2011,12,824,43696.0,76671
2012,1,826,43976.75,76671
2012,2,829,44257.5,76671
2012,3,831,44538.25,76671
2012,4,834,44819.0,76671
2012,5,836,45099.75,76671
2012,6,839,45380.5,76671
2012,7,841,45661.25,76671
2012,8,844,45942.0,76671
2012,9,846,46222.75,76671
2012,10,849,46503.5,76671
2012,11,851,46784.25,76671
2012,12,854,47065.0,76671
2013,1,856,47018.666666666664,76671
2013,2,859,46972.333333333336,76671
2013,3,861,46926.0,76671
2013,4,864,46879.666666666664,76671
2013,5,866,46833.333333333336,76671
2013,6,869,46787.0,76671
2013,7,872,46740.666666666664,76671
2013,8,874,46694.333333333336,76671
2013,9,877,46648.0,76671
2013,10,879,46601.666666666664,76671
2013,11,882,46555.333333333336,76671
2013,12,885,46509.0,76671
2014,1,884,46755.25,76671
2014,2,883,47001.5,76671
2014,3,882,47247.75,76671
2014,4,882,47494.0,76671
2014,5,881,47740.25,76671
2014,6,880,47986.5,76671
2014,7,879,48232.75,76671
2014,8,879,48479.0,76671
2014,9,878,48725.25,76671
2014,10,877,48971.5,76671
2014,11,876,49217.75,76671
2014,12,876,49464.0,76671
2015,1,870,49287.0,76671
2015,2,865,49110.0,76671
2015,3,860,48933.0,76671
2015,4,855,48756.0,76671
2015,5,850,48579.0,76671
2015,6,845,48402.0,76671
2015,7,840,48225.0,76671
2015,8,835,48048.0,76671
2015,9,830,47871.0,76671
2015,10,825,47694.0,76671
2015,11,820,47517.0,76671
2015,12,815,47340.0,76671
2016,1,813,47252.333333333336,76671
2016,2,812,47164.666666666664,76671
2016,3,811,47077.0,76671
2016,4,810,46989.333333333336,76671
2016,5,809,46901.666666666664,76671
2016,6,808,46814.0,76671
2016,7,807,46726.333333333336,76671
2016,8,806,46638.666666666664,76671
2016,9,805,46551.0,76671
2016,10,804,46463.333333333336,76671
2016,11,803,46375.666666666664,76671
2016,12,802,46288.0,76671
2011,1,545,41597.0,76673
2011,2,545,41597.0,76673
2011,3,545,41597.0,76673
2011,4,545,41597.0,76673
2011,5,545,41597.0,76673
2011,6,545,41597.0,76673
2011,7,545,41597.0,76673
2011,8,545,41597.0,76673
2011,9,545,41597.0,76673
2011,10,545,41597.0,76673
2011,11,545,41597.0,76673
2011,12,545,41597.0,76673
2012,1,540,41906.666666666664,76673
2012,2,535,42216.333333333336,76673
2012,3,530,42526.0,76673
2012,4,525,42835.666666666664,76673
2012,5,520,43145.333333333336,76673
2012,6,515,43455.0,76673
2012,7,510,43764.666666666664,76673
2012,8,505,44074.333333333336,76673
2012,9,500,44384.0,76673
2012,10,495,44693.666666666664,76673
2012,11,490,45003.333333333336,76673
2012,12,486,45313.0,76673
2013,1,484,45584.5,76673
2013,2,483,45856.0,76673
2013,3,481,46127.5,76673
2013,4,480,46399.0,76673
2013,5,478,46670.5,76673
2013,6,477,46942.0,76673
2013,7,475,47213.5,76673
2013,8,474,47485.0,76673
2013,9,472,47756.5,76673
2013,10,471,48028.0,76673
2013,11,469,48299.5,76673
2013,12,468,48571.0,76673
2014,1,470,48393.333333333336,76673
2014,2,473,48215.666666666664,76673
2014,3,476,48038.0,76673
2014,4,479,47860.333333333336,76673
2014,5,482,47682.666666666664,76673
2014,6,485,47505.0,76673
2014,7,487,47327.333333333336,76673
2014,8,490,47149.666666666664,76673
2014,9,493,46972.0,76673
2014,10,496,46794.333333333336,76673
2014,11,499,46616.666666666664,76673
2014,12,502,46439.0,76673
2015,1,499,46643.166666666664,76673
2015,2,496,46847.333333333336,76673
2015,3,494,47051.5,76673
2015,4,491,47255.666666666664,76673
2015,5,488,47459.833333333336,76673
2015,6,486,47664.0,76673
2015,7,483,47868.166666666664,76673
2015,8,480,48072.333333333336,76673
2015,9,478,48276.5,76673
2015,10,475,48480.666666666664,76673
2015,11,472,48684.833333333336,76673
2015,12,470,48889.0,76673
2016,1,465,48527.416666666664,76673
2016,2,460,48165.833333333336,76673
2016,3,455,47804.25,76673
2016,4,451,47442.666666666664,76673
2016,5,446,47081.083333333336,76673
2016,6,441,46719.5,76673
2016,7,436,46357.916666666664,76673
2016,8,432,45996.333333333336,76673
2016,9,427,45634.75,76673
2016,10,422,45273.166666666664,76673
2016,11,417,44911.583333333336,76673
2016,12,413,44550.0,76673
2011,1,220,41827.0,76676
2011,2,220,41827.0,76676
2011,3,220,41827.0,76676
2011,4,220,41827.0,76676
2011,5,220,41827.0,76676
2011,6,220,41827.0,76676
2011,7,220,41827.0,76676
2011,8,220,41827.0,76676
2011,9,220,41827.0,76676
2011,10,220,41827.0,76676
2011,11,220,41827.0,76676
2011,12,220,41827.0,76676
2012,1,217,41786.333333333336,76676
2012,2,215,41745.666666666664,76676
2012,3,213,41705.0,76676
2012,4,211,41664.333333333336,76676
2012,5,209,41623.666666666664,76676
2012,6,207,41583.0,76676
2012,7,204,41542.333333333336,76676
2012,8,202,41501.666666666664,76676
