,OriginalZip,CalendarYearIssued,Issuedmonth,NewConstructionsCount,RemodelRepairsCount,NewConstructionDollarValue,RemodelRepairDollarValue
8022,78751,2008,12,3,13,520620,393107
8023,78751,2009,1,2,6,685965,168000
8024,78751,2009,2,0,13,0,99233
8025,78751,2009,3,1,12,8300,353651
8026,78751,2009,4,2,18,24500,276328
8027,78751,2009,5,6,18,860763,309694
8028,78751,2009,6,1,9,60000,462900
8029,78751,2009,7,1,12,210000,165510
8030,78751,2009,8,2,9,574990,219100
8031,78751,2009,9,1,9,550000,89400
8032,78751,2009,10,0,4,0,37543
8033,78751,2009,11,0,10,0,318450
8034,78751,2009,12,1,4,200000,75900
8035,78751,2010,1,2,11,219500,278662
8036,78751,2010,2,4,12,260945,209496
8037,78751,2010,3,4,14,310000,43374
8038,78751,2010,4,3,27,823872,497360
8039,78751,2010,5,7,18,444750,278720
8040,78751,2010,6,1,7,25000,341900
8041,78751,2010,7,2,13,277000,468950
8042,78751,2010,8,2,18,200000,244496
8043,78751,2010,9,2,10,278900,200966
8044,78751,2010,10,0,12,0,170870
8045,78751,2010,11,3,12,22000,265389
8046,78751,2010,12,1,15,80000,390485
8047,78751,2011,1,2,16,233500,156805
8048,78751,2011,2,1,9,80000,182772
8049,78751,2011,3,1,13,150000,351643
8050,78751,2011,4,5,15,589500,577975
8051,78751,2011,5,0,14,0,295500
8052,78751,2011,6,2,25,380000,432459
8053,78751,2011,7,4,9,111000,89000
8054,78751,2011,8,2,11,150000,384765
8055,78751,2011,9,2,14,470800,266179
8056,78751,2011,10,1,11,215000,89557
8057,78751,2011,11,3,10,685000,66424
8058,78751,2011,12,1,3,40000,30000
8059,78751,2012,1,6,12,679742,147200
8060,78751,2012,2,2,6,215000,242520
8061,78751,2012,3,3,12,333347,207814
8062,78751,2012,4,4,10,300000,157220
8063,78751,2012,5,7,10,865753,588175
8064,78751,2012,6,2,12,125000,166100
8065,78751,2012,7,6,13,681208,206490
8066,78751,2012,8,0,19,0,237455
8067,78751,2012,9,9,9,1659973,345850
8068,78751,2012,10,1,13,45000,215110
8069,78751,2012,11,3,13,523575,178775
8070,78751,2012,12,0,15,0,247281
8071,78751,2013,1,2,9,280000,187676
8072,78751,2013,2,1,7,150000,54510
8073,78751,2013,3,3,11,283000,286272
8074,78751,2013,4,6,13,1044000,399075
8075,78751,2013,5,5,33,1372493,438138
8076,78751,2013,6,8,14,1639986,586591
8077,78751,2013,7,4,8,340031,252180
8078,78751,2013,8,9,12,1695175,336100
8079,78751,2013,9,16,16,2012500,307618
8080,78751,2013,10,3,14,332000,179218
8081,78751,2013,11,6,6,892000,380000
8082,78751,2013,12,1,12,50000,731423
8083,78751,2014,1,4,10,484000,347124
8084,78751,2014,2,10,9,1123470,472349
8085,78751,2014,3,5,6,690000,37505
8086,78751,2014,4,4,9,252000,238075
8087,78751,2014,5,2,10,300000,167340
8088,78751,2014,6,2,12,210000,227550
8089,78751,2014,7,9,18,1060500,652123
8090,78751,2014,8,3,15,575500,548671
8091,78751,2014,9,3,11,335000,764445
8092,78751,2014,10,4,16,697000,215300
8093,78751,2014,11,6,15,798000,366974
8094,78751,2014,12,0,9,0,50593
8095,78751,2015,1,5,15,832600,949120
8096,78751,2015,2,10,7,992700,328884
8097,78751,2015,3,1,11,125000,210995
8098,78751,2015,4,5,10,528360,152365
8099,78751,2015,5,4,9,778000,317900
8100,78751,2015,6,4,6,575000,98221
8101,78751,2015,7,9,12,1425075,331888
8102,78751,2015,8,14,14,1632000,331615
8103,78751,2015,9,11,12,943250,412158
8104,78751,2015,10,11,16,1166535,660790
8105,78751,2015,11,2,9,280000,157773
8106,78751,2015,12,2,11,230000,299149
8107,78751,2016,1,5,14,975000,418961
8108,78751,2016,2,3,17,440000,826390
8109,78751,2016,3,3,11,641000,441251
8110,78751,2016,4,8,6,910000,45750
8111,78751,2016,5,0,14,0,123416
8112,78751,2016,6,5,11,483315,383155
8113,78751,2016,7,5,7,907864,463134
8114,78751,2016,8,4,6,985000,394500
8115,78751,2016,9,6,15,1585000,212042
8116,78751,2016,10,1,11,400000,412850
8117,78751,2016,11,5,5,703375,254200
8118,78751,2016,12,4,11,380000,289574
8119,78751,2017,1,8,11,1122000,795035
8120,78751,2017,2,4,9,680000,36050
8121,78751,2017,3,5,11,737225,211700
8122,78751,2017,4,6,6,678000,212900
8123,78751,2017,5,4,9,574000,372282
8124,78751,2017,6,3,11,277500,1253600
8125,78751,2017,7,7,11,1459000,371000
8126,78751,2017,8,3,8,452500,363100
8127,78751,2017,9,4,12,532529,674999
8128,78751,2017,10,5,9,681200,116765
8129,78751,2017,11,2,6,545000,221300
8130,78751,2017,12,9,9,1755000,328023
8131,78751,2018,1,4,13,744000,681650
8132,78751,2018,2,0,10,0,597030
8133,78751,2018,3,4,12,510000,294500
8134,78751,2018,4,4,18,550000,549575
8135,78751,2018,5,7,12,849500,111950
8136,78752,1996,1,0,3,0,64300
8137,78752,1996,2,0,3,0,5200
8138,78752,1996,3,0,2,0,21020
8139,78752,1996,4,0,5,0,48700
8140,78752,1996,5,0,2,0,0
8141,78752,1996,6,0,3,0,20400
8142,78752,1996,7,0,3,0,25825
8143,78752,1996,9,0,4,0,68200
8144,78752,1996,10,0,2,0,0
8145,78752,1996,11,0,6,0,33700
8146,78752,1996,12,0,1,0,20700
8147,78752,1997,1,0,7,0,124200
8148,78752,1997,2,0,4,0,18731
8149,78752,1997,3,0,1,0,11000
8150,78752,1997,4,0,2,0,65000
8151,78752,1997,5,0,3,0,57000
8152,78752,1997,6,0,3,0,30000
8153,78752,1997,7,0,2,0,2000
8154,78752,1997,8,0,1,0,45000
8155,78752,1997,10,0,2,0,620
8156,78752,1997,11,0,1,0,1460
8157,78752,1998,1,0,1,0,13000
8158,78752,1998,2,0,2,0,1500
8159,78752,1998,3,1,0,1500,0
8160,78752,1998,5,0,3,0,49400
8161,78752,1998,6,0,3,0,41500
8162,78752,1998,7,0,1,0,43000
8163,78752,1998,8,0,4,0,7900
8164,78752,1998,9,0,3,0,3900
8165,78752,1998,11,1,1,65000,21250
8166,78752,1999,3,1,1,65000,6000
8167,78752,1999,4,2,2,65300,18050
8168,78752,1999,5,2,1,100658,20000
8169,78752,1999,7,0,1,0,7000
8170,78752,1999,8,0,1,0,0
8171,78752,1999,11,0,1,0,2500
8172,78752,1999,12,0,1,0,450
8173,78752,2000,3,3,0,142500,0
8174,78752,2000,4,5,0,279500,0
8175,78752,2000,5,4,1,232000,15000
8176,78752,2000,6,8,3,448500,74900
8177,78752,2000,7,1,2,72182,28450
8178,78752,2000,8,5,1,180400,5000
8179,78752,2000,11,1,0,75000,0
8180,78752,2000,12,1,1,97000,30000
8181,78752,2001,1,1,0,111215,0
8182,78752,2001,2,1,1,50000,0
8183,78752,2001,3,0,1,0,35000
8184,78752,2001,4,1,0,131683,0
8185,78752,2001,5,1,1,48000,0
8186,78752,2001,6,5,2,323000,30000
8187,78752,2001,7,1,2,60000,18000
8188,78752,2001,10,0,4,0,176500
8189,78752,2001,12,1,1,195000,800
8190,78752,2002,1,0,1,0,16798
8191,78752,2002,2,0,4,0,131100
8192,78752,2002,3,2,0,180000,0
8193,78752,2002,4,0,2,0,44
8194,78752,2002,5,6,3,438639,11000
8195,78752,2002,6,6,2,421840,11000
8196,78752,2002,7,0,2,0,10600
8197,78752,2002,8,1,0,110000,0
8198,78752,2002,9,9,1,486500,10000
8199,78752,2002,10,1,1,96650,8520
8200,78752,2002,12,0,1,0,23000
8201,78752,2003,1,1,3,100000,113900
8202,78752,2003,2,0,1,0,3500
8203,78752,2003,3,1,1,45000,0
8204,78752,2003,4,2,1,240000,400
8205,78752,2003,5,4,0,434455,0
8206,78752,2003,6,0,1,0,2000
8207,78752,2003,7,0,1,0,0
8208,78752,2003,8,0,1,0,24000
8209,78752,2003,10,0,1,0,2500
8210,78752,2003,11,1,0,3000,0
8211,78752,2003,12,0,1,0,8700
8212,78752,2004,1,1,1,120000,12000
8213,78752,2004,2,3,2,316000,12000
8214,78752,2004,3,2,1,135000,3550
8215,78752,2004,4,0,1,0,0
8216,78752,2004,5,4,1,320000,500
8217,78752,2004,6,1,1,2000,30000
8218,78752,2004,7,0,1,0,32000
8219,78752,2004,8,3,1,196300,52000
8220,78752,2004,9,3,0,280000,0
8221,78752,2004,10,5,1,248000,30000
8222,78752,2004,11,8,0,433000,0
8223,78752,2004,12,2,3,160000,0
8224,78752,2005,1,3,0,420000,0
8225,78752,2005,2,0,3,0,11001
8226,78752,2005,3,3,1,420000,19700
8227,78752,2005,4,4,1,272000,9600
8228,78752,2005,5,2,2,102000,105000
8229,78752,2005,6,0,1,0,1000
8230,78752,2005,7,5,2,465000,3200
8231,78752,2005,8,0,4,0,32000
8232,78752,2005,9,0,2,0,7500
8233,78752,2005,10,6,1,470000,31000
8234,78752,2005,11,1,2,70000,1500
8235,78752,2005,12,3,2,350000,68200
8236,78752,2006,1,1,2,40000,20000
8237,78752,2006,2,2,4,21800,47500
8238,78752,2006,3,0,2,0,45200
8239,78752,2006,5,3,1,344980,35600
8240,78752,2006,6,2,1,145010,36000
8241,78752,2006,7,2,4,170000,38900
8242,78752,2006,8,2,2,220000,59200
8243,78752,2006,9,0,3,0,104000
8244,78752,2006,10,3,2,380000,0
8245,78752,2006,11,5,3,565000,28600
8246,78752,2006,12,0,1,0,0
8247,78752,2007,1,0,2,0,19200
8248,78752,2007,3,3,2,270000,50500
8249,78752,2007,4,0,2,0,163000
8250,78752,2007,5,0,3,0,98612
8251,78752,2007,6,0,5,0,221200
8252,78752,2007,7,2,0,360000,0
8253,78752,2007,8,0,1,0,1500
8254,78752,2007,9,0,2,0,4400
8255,78752,2007,10,0,2,0,12650
8256,78752,2007,11,0,1,0,33250
8257,78752,2007,12,0,2,0,7000
8258,78752,2008,1,0,1,0,7500
8259,78752,2008,2,1,2,180000,85995
8260,78752,2008,3,0,3,0,32647
8261,78752,2008,4,3,4,105500,3544
8262,78752,2008,5,2,2,91500,7500
8263,78752,2008,6,0,2,0,5500
8264,78752,2008,7,1,3,300000,23000
8265,78752,2008,8,0,4,0,73835
8266,78752,2008,9,0,3,0,78000
8267,78752,2008,10,0,3,0,18450
8268,78752,2008,11,0,3,0,33500
8269,78752,2008,12,0,3,0,54000
8270,78752,2009,1,0,5,0,64305
8271,78752,2009,2,0,1,0,700
8272,78752,2009,3,0,1,0,1500
8273,78752,2009,4,0,1,0,0
8274,78752,2009,5,0,2,0,28374
8275,78752,2009,6,1,2,109000,6748
8276,78752,2009,7,1,3,95000,20000
8277,78752,2009,8,2,7,171880,37805
8278,78752,2009,9,1,3,45008,22950
8279,78752,2009,10,0,6,0,82500
8280,78752,2009,11,0,1,0,7500
8281,78752,2009,12,0,7,0,39637
8282,78752,2010,1,0,1,0,7000
8283,78752,2010,2,0,2,0,41800
8284,78752,2010,3,0,5,0,107258
8285,78752,2010,4,1,2,8000,5750
8286,78752,2010,5,0,2,0,23000
8287,78752,2010,6,1,14,95000,98922
8288,78752,2010,7,0,3,0,59750
8289,78752,2010,8,0,3,0,14900
8290,78752,2010,10,5,5,500000,55825
8291,78752,2010,11,1,2,5300,19895
8292,78752,2010,12,0,3,0,13562
8293,78752,2011,1,0,3,0,15300
8294,78752,2011,2,1,1,1000,2500
8295,78752,2011,3,1,6,62000,36267
8296,78752,2011,4,0,7,0,39550
8297,78752,2011,5,0,3,0,28000
8298,78752,2011,6,0,4,0,18800
8299,78752,2011,7,2,6,246248,39072
8300,78752,2011,8,0,9,0,56284
8301,78752,2011,9,1,3,25000,900
8302,78752,2011,10,0,5,0,83238
8303,78752,2011,11,1,4,4000,55000
8304,78752,2011,12,1,4,60000,17900
8305,78752,2012,1,0,5,0,5200
8306,78752,2012,2,0,4,0,66500
8307,78752,2012,3,0,6,0,18718
8308,78752,2012,4,2,4,115000,125025
8309,78752,2012,5,0,6,0,41795
8310,78752,2012,6,1,7,6000,45707
8311,78752,2012,7,0,8,0,256555
8312,78752,2012,8,1,1,23000,3000
8313,78752,2012,9,0,2,0,6600
8314,78752,2012,10,1,8,5000,43975
8315,78752,2012,11,0,2,0,55000
8316,78752,2012,12,0,3,0,50000
8317,78752,2013,1,0,3,0,7990
8318,78752,2013,2,0,4,0,87000
8319,78752,2013,3,1,1,67000,1400
8320,78752,2013,4,1,4,70000,95000
8321,78752,2013,5,2,8,262788,49900
8322,78752,2013,6,1,3,15000,19974
8323,78752,2013,7,0,3,0,27060
8324,78752,2013,8,2,5,240000,25600
8325,78752,2013,9,1,5,76000,142779
8326,78752,2013,10,0,7,0,181309
8327,78752,2013,11,3,6,388074,262641
8328,78752,2013,12,0,6,0,124000
8329,78752,2014,1,1,3,116500,5350
8330,78752,2014,2,2,4,110000,24113
8331,78752,2014,3,0,2,0,6500
8332,78752,2014,4,1,2,115000,9185
8333,78752,2014,5,2,4,275816,22000
8334,78752,2014,6,0,7,0,222841
8335,78752,2014,7,1,4,32500,63342
8336,78752,2014,8,0,7,0,34139
8337,78752,2014,9,2,9,170000,76992
8338,78752,2014,10,3,11,240700,244522
8339,78752,2014,11,1,3,180000,28986
8340,78752,2014,12,0,5,0,40411
8341,78752,2015,1,4,0,280000,0
8342,78752,2015,2,5,5,430000,49755
8343,78752,2015,3,3,2,240000,14800
8344,78752,2015,4,0,6,0,39558
8345,78752,2015,5,3,9,166000,67284
8346,78752,2015,6,0,5,0,80500
8347,78752,2015,7,5,2,921000,6750
8348,78752,2015,8,2,7,270000,255807
8349,78752,2015,9,2,7,270000,152300
8350,78752,2015,10,0,5,0,117105
8351,78752,2015,11,2,2,400000,11900
8352,78752,2015,12,1,2,200000,96000
8353,78752,2016,1,0,8,0,150461
8354,78752,2016,2,0,9,0,60623
8355,78752,2016,3,0,6,0,132745
8356,78752,2016,4,3,8,300000,96775
8357,78752,2016,5,7,3,725000,62400
8358,78752,2016,6,7,9,1377000,193009
8359,78752,2016,7,3,3,624000,33050
8360,78752,2016,8,4,2,884000,3410
8361,78752,2016,9,0,2,0,40000
8362,78752,2016,10,0,3,0,78700
8363,78752,2016,11,0,2,0,11374
8364,78752,2016,12,3,5,539725,211700
8365,78752,2017,1,9,4,1322296,47200
8366,78752,2017,2,0,3,0,14000
8367,78752,2017,3,2,7,700000,277088
8368,78752,2017,4,0,2,0,25635
8369,78752,2017,5,0,9,0,263749
8370,78752,2017,6,4,7,550000,124600
8371,78752,2017,7,2,5,360000,39926
8372,78752,2017,8,3,4,895000,64900
8373,78752,2017,9,2,5,331000,270400
8374,78752,2017,10,4,3,550000,198780
8375,78752,2017,11,7,5,1314999,43440
8376,78752,2017,12,10,4,1613000,71800
8377,78752,2018,1,7,8,898700,224914
8378,78752,2018,2,3,5,310000,172620
8379,78752,2018,3,3,6,650000,48790
8380,78752,2018,4,2,9,350000,228200
8381,78752,2018,5,1,13,105000,167033
8382,78753,1996,1,3,2,233297,20700
8383,78753,1996,2,12,5,1078477,9200
8384,78753,1996,3,2,1,190787,49400
8385,78753,1996,4,1,3,100446,19700
8386,78753,1996,5,3,1,275101,4000
8387,78753,1996,6,0,1,0,18200
8388,78753,1996,7,3,3,255831,8500
8389,78753,1996,8,2,1,179851,200
8390,78753,1996,9,1,1,76940,5000
8391,78753,1996,10,4,1,280373,0
8392,78753,1996,11,1,2,73076,1950
8393,78753,1996,12,6,1,552076,0
8394,78753,1997,1,4,1,356513,700
8395,78753,1997,2,3,3,268615,16300
8396,78753,1997,3,3,3,319158,2858
8397,78753,1997,4,1,3,54000,31096
8398,78753,1997,5,2,8,191763,39800
8399,78753,1997,6,2,3,185099,21800
8400,78753,1997,7,4,2,280537,700
8401,78753,1997,8,15,3,798535,18750
8402,78753,1997,9,9,0,666866,0
8403,78753,1997,10,8,1,406758,4500
8404,78753,1997,11,9,1,583858,2421
8405,78753,1997,12,5,1,258214,3900
8406,78753,1998,1,5,2,261404,30000
8407,78753,1998,2,17,0,1117161,0
8408,78753,1998,3,21,3,1298784,39650
8409,78753,1998,4,12,2,778696,400
8410,78753,1998,5,24,3,1243137,141090
8411,78753,1998,6,4,3,166176,52483
8412,78753,1998,7,15,1,1011096,3250
8413,78753,1998,8,10,2,629664,3000
8414,78753,1998,9,11,4,745096,32301
8415,78753,1998,10,14,1,1232400,1800
8416,78753,1998,11,12,2,947704,30450
8417,78753,1998,12,9,0,753760,0
8418,78753,1999,1,15,0,960296,0
8419,78753,1999,2,19,2,1055224,135001
8420,78753,1999,3,12,1,1052154,5200
8421,78753,1999,4,16,0,945296,0
8422,78753,1999,5,48,1,2172358,0
8423,78753,1999,6,48,2,2104160,42000
8424,78753,1999,7,11,1,746682,34000
8425,78753,1999,8,24,0,1525245,0
8426,78753,1999,9,32,2,2684950,76750
8427,78753,1999,10,12,2,1288771,24700
8428,78753,1999,11,18,1,1347496,1500
8429,78753,1999,12,22,0,1526232,0
8430,78753,2000,1,7,3,461128,1000
8431,78753,2000,2,8,3,517927,26000
8432,78753,2000,3,5,7,323233,19844
8433,78753,2000,4,13,0,866351,0
8434,78753,2000,5,8,1,531718,1500
8435,78753,2000,6,13,1,782882,5200
8436,78753,2000,7,14,3,1119682,7858
8437,78753,2000,8,43,7,3454365,93250
8438,78753,2000,9,34,2,3043788,4195
8439,78753,2000,10,10,1,718755,10000
8440,78753,2000,11,30,1,3133711,1000
8441,78753,2000,12,13,2,1384208,21500
8442,78753,2001,1,6,2,522938,18000
8443,78753,2001,2,0,3,0,24200
8444,78753,2001,3,7,2,640592,28500
8445,78753,2001,4,1,2,79030,1500
8446,78753,2001,5,2,1,222944,1000
8447,78753,2001,6,0,2,0,0
8448,78753,2001,7,3,1,350940,875
8449,78753,2001,8,2,2,200230,1800
8450,78753,2001,9,0,1,0,28750
8451,78753,2001,10,1,1,140000,49500
8452,78753,2001,11,2,1,59200,3975
8453,78753,2002,1,4,2,405784,23700
8454,78753,2002,2,2,3,115000,72400
8455,78753,2002,3,2,1,185000,35000
8456,78753,2002,4,0,1,0,39000
8457,78753,2002,5,1,5,92000,36077
8458,78753,2002,6,0,4,0,127000
8459,78753,2002,7,2,1,250800,40000
8460,78753,2002,8,0,4,0,11430
8461,78753,2002,9,1,2,135000,22000
8462,78753,2002,10,1,3,150000,29600
8463,78753,2002,11,0,1,0,1500
8464,78753,2002,12,2,1,146892,10000
8465,78753,2003,1,0,2,0,58044
8466,78753,2003,2,1,2,156000,1000
8467,78753,2003,3,0,1,0,5788
8468,78753,2003,4,0,2,0,25100
8469,78753,2003,5,1,0,150000,0
8470,78753,2003,7,0,3,0,13570
8471,78753,2003,8,2,1,180100,58257
8472,78753,2003,9,0,1,0,26500
8473,78753,2003,10,0,2,0,4450
8474,78753,2003,12,1,0,75000,0
8475,78753,2004,1,0,2,0,20000
8476,78753,2004,2,0,3,0,41200
8477,78753,2004,3,2,1,162950,100000
8478,78753,2004,4,1,1,0,0
8479,78753,2004,5,0,5,0,36700
8480,78753,2004,6,1,4,156058,62400
8481,78753,2004,7,0,1,0,800
8482,78753,2004,8,0,3,0,47700
8483,78753,2004,10,1,0,26500,0
8484,78753,2004,12,2,2,220000,500
8485,78753,2005,1,0,3,0,35000
8486,78753,2005,3,1,0,100000,0
8487,78753,2005,4,3,1,255000,5000
8488,78753,2005,5,1,2,130000,26839
8489,78753,2005,6,2,1,136500,2800
8490,78753,2005,7,1,1,85000,21200
8491,78753,2005,8,1,1,90000,17500
8492,78753,2005,9,3,1,94500,6000
8493,78753,2005,10,0,3,0,41000
8494,78753,2005,11,9,1,849960,36600
8495,78753,2005,12,0,3,0,63369
8496,78753,2006,1,7,2,735518,37348
8497,78753,2006,2,0,2,0,13750
8498,78753,2006,3,2,1,165995,3281
8499,78753,2006,4,4,3,422371,46698
8500,78753,2006,5,1,0,10000,0
8501,78753,2006,6,8,3,921299,500
8502,78753,2006,7,5,3,613429,25500
8503,78753,2006,8,7,2,782066,11000
8504,78753,2006,9,4,0,288945,0
8505,78753,2006,10,0,1,0,5000
8506,78753,2006,11,4,0,495264,0
8507,78753,2006,12,3,1,392675,5000
8508,78753,2007,1,0,1,0,24125
8509,78753,2007,3,3,4,367160,46300
8510,78753,2007,4,6,3,723468,29900
8511,78753,2007,5,1,1,125600,5000
8512,78753,2007,6,3,2,353000,15500
8513,78753,2007,7,0,2,0,11200
8514,78753,2007,8,3,3,338886,40700
8515,78753,2007,9,2,0,218362,0
8516,78753,2007,10,2,1,205000,6000
8517,78753,2007,11,1,2,0,4000
8518,78753,2007,12,5,3,504722,34649
8519,78753,2008,1,2,1,254120,5667
8520,78753,2008,2,3,1,343542,2400
8521,78753,2008,3,4,2,342951,30300
8522,78753,2008,4,4,2,327248,2551
8523,78753,2008,5,3,1,132565,4700
8524,78753,2008,6,0,7,0,25513
8525,78753,2008,7,0,3,0,15075
8526,78753,2008,8,0,2,0,6350
8527,78753,2008,9,1,4,25000,18754
8528,78753,2008,10,3,4,609900,53601
8529,78753,2008,11,0,4,0,32545
8530,78753,2008,12,1,4,12000,95200
8531,78753,2009,1,0,2,0,7600
8532,78753,2009,2,0,2,0,20000
8533,78753,2009,3,0,6,0,137999
8534,78753,2009,4,0,5,0,28152
8535,78753,2009,5,1,6,800,16060
8536,78753,2009,6,2,10,102000,116520
8537,78753,2009,7,1,9,20000,46231
8538,78753,2009,8,2,8,59500,51249
8539,78753,2009,9,0,6,0,51405
8540,78753,2009,10,1,4,32000,15621
8541,78753,2009,11,0,5,0,24220
8542,78753,2009,12,1,4,4900,54290
8543,78753,2010,1,0,7,0,29920
8544,78753,2010,2,0,3,0,18400
8545,78753,2010,3,1,1,8500,8500
8546,78753,2010,4,2,6,12500,114794
8547,78753,2010,5,1,7,35000,40000
8548,78753,2010,6,0,8,0,86729
8549,78753,2010,7,1,6,2600,32022
8550,78753,2010,8,1,9,15000,34550
8551,78753,2010,9,0,3,0,16195
8552,78753,2010,10,1,6,20000,12104
8553,78753,2010,11,2,10,9500,98210
8554,78753,2010,12,1,6,3000,30703
8555,78753,2011,1,0,9,0,80305
8556,78753,2011,2,0,13,0,54424
8557,78753,2011,3,0,12,0,65540
8558,78753,2011,4,0,16,0,83801
8559,78753,2011,5,0,13,0,62184
8560,78753,2011,6,1,6,28000,20793
8561,78753,2011,7,2,7,34000,13200
8562,78753,2011,8,3,5,12345,114720
8563,78753,2011,9,0,10,0,23490
8564,78753,2011,10,1,7,81600,78886
8565,78753,2011,11,4,4,779467,20966
8566,78753,2011,12,3,3,189990,34500
8567,78753,2012,1,6,13,791365,46572
8568,78753,2012,2,2,10,6000,60115
8569,78753,2012,3,7,7,1351864,37370
8570,78753,2012,4,7,9,1138985,47730
8571,78753,2012,5,11,10,2040903,44285
8572,78753,2012,6,1,8,178513,41717
8573,78753,2012,7,6,12,1248733,64432
8574,78753,2012,8,0,9,0,33434
8575,78753,2012,9,2,6,440814,40075
8576,78753,2012,10,4,6,657666,26501
8577,78753,2012,11,2,2,121600,1890
8578,78753,2012,12,0,6,0,95072
8579,78753,2013,1,4,10,1186628,60818
8580,78753,2013,2,8,6,1727840,80049
8581,78753,2013,3,7,4,1588784,35627
8582,78753,2013,4,6,12,1474232,63778
8583,78753,2013,5,5,14,1146866,69249
8584,78753,2013,6,4,13,716431,85305
8585,78753,2013,7,6,12,1097435,61879
8586,78753,2013,8,2,16,269483,118232
8587,78753,2013,9,4,12,566795,67480
8588,78753,2013,10,3,11,724541,75133
8589,78753,2013,11,3,9,695456,138100
8590,78753,2013,12,4,14,993787,70106
8591,78753,2014,1,2,6,600000,27777
8592,78753,2014,2,3,10,721742,39778
8593,78753,2014,3,6,9,1601645,223133
8594,78753,2014,4,7,9,1339446,67316
8595,78753,2014,5,4,16,750826,154598
8596,78753,2014,6,4,10,652872,53271
8597,78753,2014,7,4,11,574315,119068
8598,78753,2014,8,15,10,1985108,117374
8599,78753,2014,9,11,12,1498820,120216
8600,78753,2014,10,9,14,1006815,191976
8601,78753,2014,11,5,11,925930,54274
8602,78753,2014,12,11,7,1457720,41500
8603,78753,2015,1,3,5,397980,54500
8604,78753,2015,2,0,5,0,76079
8605,78753,2015,3,6,6,729935,128697
8606,78753,2015,4,10,9,1300320,118031
8607,78753,2015,5,3,8,437340,63076
8608,78753,2015,6,9,8,1164955,107341
8609,78753,2015,7,11,8,1369285,105278
8610,78753,2015,8,1,3,126445,105250
8611,78753,2015,9,2,8,249880,168132
8612,78753,2015,10,12,12,1683340,86115
8613,78753,2015,11,9,5,1145855,87000
8614,78753,2015,12,12,7,1464420,47543
8615,78753,2016,1,13,15,1551588,389410
8616,78753,2016,2,3,10,415015,70706
8617,78753,2016,3,14,9,1894925,79793
8618,78753,2016,4,13,8,1710470,79856
8619,78753,2016,5,4,9,571640,68270
8620,78753,2016,6,29,7,8343766,57401
8621,78753,2016,7,15,10,2234566,208226
8622,78753,2016,8,10,8,1881675,166409
8623,78753,2016,9,16,12,2055555,105866
8624,78753,2016,10,18,10,2368240,234161
8625,78753,2016,11,4,8,620425,63422
8626,78753,2016,12,6,5,633500,68035
8627,78753,2017,1,3,8,603445,106825
8628,78753,2017,2,6,11,962500,144788
8629,78753,2017,3,8,11,1306600,169915
8630,78753,2017,4,2,9,265425,124807
8631,78753,2017,5,31,60,3776705,1214701
8632,78753,2017,6,11,13,1465005,150317
8633,78753,2017,7,1,11,180900,138805
8634,78753,2017,8,8,14,1261425,417976
8635,78753,2017,9,10,9,1080700,162115
8636,78753,2017,10,9,10,1596825,573116
8637,78753,2017,11,2,3,217650,21450
8638,78753,2017,12,1,9,141900,68802
8639,78753,2018,1,2,11,230900,60937
8640,78753,2018,2,2,22,273525,236610
8641,78753,2018,3,1,20,2000,344048
8642,78753,2018,4,0,14,0,101378
8643,78753,2018,5,2,26,112000,194000
8644,78754,1996,1,0,1,0,3000
8645,78754,1996,2,3,0,239796,0
8646,78754,1996,3,4,0,310166,0
8647,78754,1996,4,5,0,390526,0
8648,78754,1996,5,10,1,797620,18000
8649,78754,1996,7,3,0,250000,0
8650,78754,1996,8,1,1,90000,1
8651,78754,1996,9,5,0,476000,0
8652,78754,1996,10,3,0,310790,0
8653,78754,1996,11,3,0,235000,0
8654,78754,1996,12,4,1,395266,1600
8655,78754,1997,1,5,0,397600,0
8656,78754,1997,2,2,1,155000,500
8657,78754,1997,4,4,0,380000,0
8658,78754,1997,5,3,0,268531,0
8659,78754,1997,6,3,0,530000,0
8660,78754,1997,7,1,0,95000,0
8661,78754,1997,9,4,0,350000,0
8662,78754,1998,5,0,1,0,8400
8663,78754,1998,7,0,1,0,1500
8664,78754,1998,8,0,1,0,3500
8665,78754,1998,11,13,0,1094000,0
8666,78754,1998,12,4,0,453000,0
8667,78754,1999,1,1,0,95000,0
8668,78754,1999,2,4,0,381000,0
8669,78754,1999,3,1,0,92000,0
